hostname,device_type,host,username,password,secret,port
rtpsb-02-sw1,cisco_ios,10.86.90.63,,,,22
rtpsb-04-sw1,cisco_ios,10.86.90.0,,,,22
rtpsb-dc-sw1,cisco_ios,10.86.90.9,,,,22
JPKAG01-B3-AS-01,cisco_ios,10.87.119.160,,,,22
JPKAG01-B3-AS-02,cisco_ios,10.87.119.161,,,,22
JPKAG01-AMD-1F-AS-01,cisco_ios,10.87.119.166,,,,22
JPTOK04-11FL-AS-01,cisco_ios,10.87.127.136,,,,22
JPTOK04-11FL-AS-02,cisco_ios,10.87.127.137,,,,22
JPTOK04-12FL-AS-12,cisco_ios,10.87.127.14,,,,22
ppd-snbl-3750-01,cisco_ios,10.87.127.128,,,,22
JPTOK04-12FL-AS-11,cisco_ios,10.87.127.15,,,,22
JPTOK04-MED-DIST-01,cisco_ios,10.87.127.157,,,,22
JPTOK04-CS-01,cisco_ios,10.87.127.15,,,,22
JPTOK04-7FL-AS-03,cisco_ios,10.87.127.17,,,,22
JPTOK04-11FL-AS-09,cisco_ios,10.87.127.21,,,,22
JPTOK04-12FL-AS-10,cisco_ios,10.87.127.27,,,,22
CLSAN02-LR-01,cisco_ios,10.87.203.138,,,,22
USHLH01-LR-01,cisco_ios,10.87.240.1,,,,22
CAMON01-CS-01,cisco_ios,172.16.44.17,,,,22
MXMEX02-GUEST-01,cisco_ios,172.16.81.221,,,,22
wilmtelrtr,cisco_ios,172.17.18.112,,,,22
sen-udc1,cisco_ios,172.17.193.211,,,,22
sen-udc2,cisco_ios,172.17.192.0,,,,22
ric-e-usw1,cisco_ios,172.18.128.142,,,,22
ric-e-usw2,cisco_ios,172.18.128.144,,,,22
ric-parkinglot-sw01,cisco_ios,172.18.128.15,,,,22
ric-freezer,cisco_ios,172.18.128.0,,,,22
mad-ucc1,cisco_ios,172.18.18.0,,,,22
mad-10-2,cisco_ios,172.18.208.172,,,,22
mad-10-ilo1,cisco_ios,172.18.213.120,,,,22
mad-1-1,cisco_ios,172.18.224.0,,,,22
mad-10-bld1,cisco_ios,172.18.231.6,,,,22
USAUS02-DTS-01,cisco_ios,172.25.133.242,,,,22
USAUS02-DTS-02,cisco_ios,172.25.133.243,,,,22
USAUS02-DTS-03,cisco_ios,172.25.133.244,,,,22
glacis3560g-01,cisco_ios,172.28.0.0,,,,22
gla3560pwr-08,cisco_ios,172.28.0.0,,,,22
gla3560pwr-09,cisco_ios,172.28.0.0,,,,22
gla3560pwr-01,cisco_ios,172.28.0.0,,,,22
gla3560pwr-02,cisco_ios,172.28.0.0,,,,22
gla3560pwr-03,cisco_ios,172.28.0.0,,,,22
gla3560pwr-04,cisco_ios,172.28.0.0,,,,22
glacis3925-01,cisco_ios,172.28.0.250,,,,22
sofserversw22,cisco_ios,172.28.108.0,,,,22
sofsw_build_room,cisco_ios,172.28.108.0,,,,22
sofsw71,cisco_ios,172.28.108.0,,,,22
CNSZO06-INET-01,cisco_ios,172.28.13.224,,,,22
PLWAR03-PWR-CS-02,cisco_ios,172.28.14.240,,,,22
sof6509_core-01,cisco_ios,172.28.108.0,,,,22
PLWAR03-PWR-CS-01,cisco_ios,172.28.14.247,,,,22
RUSMO01-CS-01,cisco_ios,172.28.80.254,,,,22
colo2504wlc-01,cisco_ios,172.28.253.228,,,,22
gla3560g-core01,cisco_ios,172.28.0.0,,,,22
AUMEL01-LR-01,cisco_ios,172.28.34.253,,,,22
PTLIS03-AS-01,cisco_ios,172.28.58.250,,,,22
PTLIS03-CS-01,cisco_ios,172.28.58.254,,,,22
sha3750-01,cisco_ios,172.28.74.0,,,,22
UAKYV01-AS-01,cisco_ios,172.28.88.243,,,,22
UAKYV01-AS-02,cisco_ios,172.28.88.244,,,,22
UAKYV01-AS-03,cisco_ios,172.28.88.245,,,,22
UAKYV01-CS-01,cisco_ios,172.28.88.254,,,,22
aus301-rs01,cisco_ios,172.30.18.12,,,,22
aus-udc2,cisco_ios,172.30.86.0,,,,22
chicoloc3925-01,cisco_ios,172.31.12.16,,,,22
hor-temp,cisco_ios,172.31.232.5,,,,22
shacore3850,cisco_ios,172.28.74.0,,,,22
GRATH01-LR-01,cisco_ios,172.31.240.192,,,,22
ESMAD06-LR-01,cisco_ios,172.31.242.33,,,,22
ROBUC01-LR-01,cisco_ios,172.31.240.145,,,,22
INBLR08-AS-02,cisco_ios,172.28.127.212,,,,22
INBLR08-AS-03,cisco_ios,172.28.127.213,,,,22
INBLR08-AS-04,cisco_ios,172.28.127.214,,,,22
INBLR08-AS-05,generic,172.28.127.215,,,,22
INBLR08-AS-06,generic,172.28.127.216,,,,22
INBLR08-AS-07,generic,172.28.127.217,,,,22
INBLR08-AS-08,generic,172.28.127.218,,,,22
INBLR08-WAPSW-01,generic,172.28.127.23,,,,22
INBLR08-CS-01,cisco_ios,172.28.127.254,,,,22
USLGN07-ECV-01,generic,10.160.240.29,,,,22
USLGN07-WLC-01,cisco_ios,10.160.248.7,,,,22
kagwlc,cisco_ios,10.87.119.142,,,,22
madwlc02,cisco_ios,172.18.208.0,,,,22
osakawlc,cisco_ios,10.84.188.0,,,,22
ricwlc02,cisco_ios,172.18.128.0,,,,22
sof2504wlc01,cisco_ios,172.28.108.0,,,,22
USWIL-CS-01,arista_eos,10.87.240.89,,,,22
USWIL-CS-02,arista_eos,10.87.240.90,,,,22
usatl01-ec-01,generic,10.84.27.5,,,,22
orlando fl site 20 floor 1 (router),generic,10.84.58.0,,,,22
sw311010-01,generic,10.84.68.0,,,,22
sw117060,generic,10.84.74.0,,,,22
USWCT01-CS-01 (1),cisco_ios,10.86.234.1,,,,22
new_ric-inet-gw01,cisco_ios,107.0.214.192,,,,22
new_ric-inet-sw01,cisco_ios,107.0.214.194,,,,22
JPKAG01-CS-01,cisco_ios,10.87.119.190,,,,22
osk_16fs_coresw_3850_001,cisco_ios,10.84.190.128,,,,22
melcis3850core,cisco_ios,172.28.34.0,,,,22
sof-sw18,generic,172.28.109.33,,,,22
sof-ppd-igw01,cisco_ios,94.156.218.96,,,,22
ARBU2-SW-CS01,cisco_ios,10.54.2.129,,,,22
USCHI01-CS01.thermofisher.com (1),cisco_ios,10.84.0.1,,,,22
USPHX01-CS01.thermofisher.com (1),cisco_ios,10.84.62.1,,,,22
USSV1-CS02 (1),cisco_ios,10.166.128.99,,,,22
USSV1-CS02 (2),cisco_ios,10.166.128.99,,,,22
USSV1-EDGE-01,cisco_ios,10.166.128.70,,,,22
USSV1-EDGE-02,cisco_ios,10.166.128.71,,,,22
USSV1-EC-01,generic,10.255.196.3,,,,22
USABN-FW03,fortinet,10.165.128.104,,,,22
USABN-FW04,fortinet,10.165.128.105,,,,22
DEKAR-MDF-LAN01.thermofisher.com (1),cisco_ios,10.115.64.10,,,,22
DEKAR-MDF-LAN01.thermofisher.com (2),cisco_ios,10.115.64.10,,,,22
DEKAR-MDF-LAN01.thermofisher.com (3),cisco_ios,10.115.64.10,,,,22
DEKAR-CS01.thermofisher.com (1),cisco_ios,10.115.64.1,,,,22
DEKAR-CS01.thermofisher.com (2),cisco_ios,10.115.64.1,,,,22
USSV1-CS01 (1),cisco_ios,10.166.128.98,,,,22
USSV1-CS01 (2),cisco_ios,10.166.128.98,,,,22
USSV1-EC-03,generic,10.255.196.5,,,,22
INBL2-LAB-LAN11.thermofisher.com (1),cisco_ios,10.120.255.248,,,,22
INBL2-LAB-LAN11.thermofisher.com (2),cisco_ios,10.120.255.248,,,,22
INBL2-LAB-LAN11.thermofisher.com (3),cisco_ios,10.120.255.248,,,,22
INBL2-LAB-LAN11.thermofisher.com (4),cisco_ios,10.120.255.248,,,,22
INBL2-LAB-LAN11.thermofisher.com (5),cisco_ios,10.120.255.248,,,,22
INBL2-LAB-LAN12.thermofisher.com (1),cisco_ios,10.120.255.249,,,,22
INBL2-LAB-LAN12.thermofisher.com (2),cisco_ios,10.120.255.249,,,,22
INBL2-LAB-LAN12.thermofisher.com (3),cisco_ios,10.120.255.249,,,,22
INBL2-LAB-LAN12.thermofisher.com (4),cisco_ios,10.120.255.249,,,,22
INBL2-LAB-FW01,generic,10.120.255.253,,,,22
CNSJH_IOSLATION.thermofisher.com,cisco_ios,10.69.144.187,,,,22
CNSJH-security2.thermofiher.com,cisco_ios,10.69.144.149,,,,22
CNSJH-T-Security1.thermofisher.com,cisco_ios,10.69.144.148,,,,22
CNSJH-T-LAN07.thermofisher.com (1),cisco_ios,10.69.144.185,,,,22
CNSJH-T-LAN07.thermofisher.com (2),cisco_ios,10.69.144.185,,,,22
CNSJH-T-LAN07.thermofisher.com (3),cisco_ios,10.69.144.185,,,,22
CNSJH-T-LAN07.thermofisher.com (4),cisco_ios,10.69.144.185,,,,22
CNSJH-T-LAN06.thermofisher.com (1),cisco_ios,10.69.144.184,,,,22
CNSJH-T-LAN06.thermofisher.com (2),cisco_ios,10.69.144.184,,,,22
CNSJH-T-LAN06.thermofisher.com (3),cisco_ios,10.69.144.184,,,,22
CNSJH-T-LAN08.thermofisher.com (1),cisco_ios,10.69.144.186,,,,22
CNSJH-T-LAN08.thermofisher.com (2),cisco_ios,10.69.144.186,,,,22
LTVIL-G-FW01,fortinet,10.34.16.148,,,,22
ATVI5-FW01,fortinet,10.112.72.4,,,,22
ATVI5-FW02,fortinet,10.112.72.5,,,,22
NOLIL-YLAGER-AS-06.thermofisher.com,cisco_ios,10.72.1.11,,,,22
AUSCO-CS-01.thermofisher.com,arista_eos,10.70.2.2,,,,22
AUSCO-Warehouse.thermofisher.com,cisco_ios,10.70.3.180,,,,22
AUSCO-WLC01_5520,cisco_ios,10.70.3.166,,,,22
AUSCO-AV-LAN07.thermofisher.com,cisco_ios,10.70.3.187,,,,22
AUADE-CS01.thermofisher.com,arista_eos,10.252.0.34,,,,22
AUADE-CS02.thermofisher.com,arista_eos,10.252.0.35,,,,22
AUADE-LAN01.thermofisher.com (1),cisco_ios,10.252.0.62,,,,22
AUADE-LAN01.thermofisher.com (2),cisco_ios,10.252.0.62,,,,22
AUADE-LAN01.thermofisher.com (3),cisco_ios,10.252.0.62,,,,22
oxaucme01.oxoid.com,cisco_ios,10.252.1.250,,,,22
US400CSRTR001.dml.dsm-group.com,cisco_ios,10.60.98.80,,,,22
USGRE-B16-IDF3A-LAN01.thermofisher.com,generic,192.168.1.1,,,,22
USGRE-LEGACY-CORE.dml.dsm-group.com,cisco_ios,10.6.2.146,,,,22
AUTOL-CS-01.thermofisher.com (1),cisco_ios,10.70.15.1,,,,22
AUTOL-CS-01.thermofisher.com (2),cisco_ios,10.70.15.1,,,,22
USPHX01-CS01.thermofisher.com (2),cisco_ios,10.84.62.1,,,,22
USCHI01-CS01.thermofisher.com (2),cisco_ios,10.84.0.1,,,,22
bgl_wlc_9800,cisco_ios,172.28.126.0,,,,22
NLGR2-LAN03,cisco_ios,10.112.9.13,,,,22
USFRD-7335-Trailer-AS01,cisco_ios,10.10.128.147,,,,22
UKCAM01-AS-03-6,generic,172.27.111.15,,,,22
UKCAM01-AS-03-3,generic,172.27.111.69,,,,22
UKCAM01-AS-03-1,generic,172.27.111.73,,,,22
UKCAM01-AS-03-4,generic,172.27.111.91,,,,22
UKCAM01-AS-03-5,generic,172.27.111.93,,,,22
atl-pan-1,paloalto_panos,172.28.68.217,,,,22
atl-pan-2,paloalto_panos,172.28.68.218,,,,22
man-pan-1,paloalto_panos,172.28.72.0,,,,22
Sha2960-06,cisco_ios,172.28.74.0,,,,22
Sha2960-08,cisco_ios,172.28.74.0,,,,22
smo-pan-1,paloalto_panos,172.28.80.0,,,,22
smo-pan-2,paloalto_panos,172.28.80.0,,,,22
aus-udc1,cisco_ios,172.30.86.0,,,,22
aus-pan-1,paloalto_panos,172.30.255.0,,,,22
aus-pan-2,paloalto_panos,172.30.255.0,,,,22
Chi_CoLo-VPN1,generic,172.31.12.33,,,,22
CNGZH06-VPN-01,generic,172.31.236.249,,,,22
USORL02-CS-01,generic,172.31.241.181,,,,22
USORL02-CS-02,generic,172.31.241.182,,,,22
USORL02-AS-03,generic,172.31.241.184,,,,22
USORL02-AS-02,generic,172.31.241.185,,,,22
USORL02-AS-01,generic,172.31.241.186,,,,22
CNSYO02-AS-02,generic,172.31.241.245,,,,22
UKCAM01-LR-01,cisco_ios,172.27.253.254,,,,22
Madison WAN Router,cisco_ios,172.31.4.80,,,,22
synexus_praga-cpe,cisco_ios,192.168.147.0,,,,22
Poland-Katowice-router,cisco_ios,192.168.30.0,,,,22
SYNEXUS_GDYNIA.cpe.nask.pl,cisco_ios,192.168.141.0,,,,22
SYNEXUS_TEL-CPE.tel.synexus,cisco_ios,77.65.176.16,,,,22
synexusdtp-cpe.cpe.ict.pl,cisco_ios,192.168.50.0,,,,22
synexus_zala-cpe.cpe.ictfuture.pl,cisco_ios,192.168.150.0,,,,22
SA-Val-De-Grace-USER-HP-Switch1,hp_procurve,192.168.75.0,,,,22
SA-Val-De-Grace-USER-HP-Switch2,hp_procurve,192.168.75.0,,,,22
Gdansk-router,cisco_ios,192.168.79.0,,,,22
rtpnb-inet-gw1,cisco_ios,198.178.147.0,,,,22
rtpsb-inet-gw1,cisco_ios,198.178.147.0,,,,22
rtpsb-inet-sw1,cisco_ios,198.178.147.0,,,,22
rtpnb-inet-sw1,cisco_ios,198.178.147.0,,,,22
ausinetgw003,cisco_ios,198.178.190.0,,,,22
seninetgw003,cisco_ios,64.158.228.16,,,,22
mad-b1-inet-sw01,cisco_ios,69.128.51.80,,,,22
madbio-inet-rtr,cisco_ios,71.13.165.80,,,,22
USHLH01-MDF-CER-01,cisco_ios,71.67.230.178,,,,22
mad-b1-inet-gw01,cisco_ios,96.61.226.68,,,,22
AUS-OOB-VPN,generic,172.31.233.0,,,,22
USSCO-EC01,generic,10.162.113.21,,,,22
BruGCL1.pan,paloalto_panos,172.28.29.226,,,,22
BruGCL2.pan,paloalto_panos,172.28.29.227,,,,22
sof02.pan,paloalto_panos,172.28.108.0,,,,22
sof01.pan,paloalto_panos,172.28.108.0,,,,22
bei1.pan,paloalto_panos,172.28.253.0,,,,22
bei2.pan,paloalto_panos,172.28.253.0,,,,22
SUZ-WAN4351,cisco_ios,172.28.17.232,,,,22
CNSZO06-TOR-01,cisco_ios,172.21.160.0,,,,22
CNSZO06-TOR-02,cisco_ios,172.21.160.0,,,,22
Germany ASA01,cisco_ios,192.168.56.0,,,,22
synexus_gyula-cpe.cpe.ictfuture.pl,cisco_ios,10.1.5.0,,,,22
bgl01.pan,paloalto_panos,172.28.163.221,,,,22
bgl02.pan,paloalto_panos,172.28.163.222,,,,22
INBLR08-AS-01,cisco_ios,172.28.127.211,,,,22
HYD-WAN,cisco_ios,172.31.241.16,,,,22
JPKAG01-ADM-1F-AS-03,cisco_ios,10.87.119.168,,,,22
tok02.pan,paloalto_panos,10.87.127.0,,,,22
tok01.pan,paloalto_panos,10.87.127.128,,,,22
LIMA-WAN-RTR,cisco_ios,172.31.240.16,,,,22
LimaTELRTR,cisco_ios,10.87.166.128,,,,22
manpan1[CRG],paloalto_panos,172.28.72.0,,,,22
man2.pan,paloalto_panos,172.28.72.0,,,,22
synexus_gdansk-cpe.cpe.synexus_gdansk.pl,cisco_ios,192.168.79.0,,,,22
synexus_katowice-cpe.cpe.synexus_kat.pl,cisco_ios,192.168.30.0,,,,22
synexus_poznan-cpe,cisco_ios,192.168.70.0,,,,22
SYNEXUS-POLAND ASA,cisco_ios,10.101.14.184,,,,22
RUSMO01-AS-02 (1),cisco_ios,172.28.80.251,,,,22
smo2.pan,paloalto_panos,172.28.80.0,,,,22
smo1.pan,paloalto_panos,172.28.80.0,,,,22
SGSIN17-CS-01,generic,172.28.116.4,,,,22
SGSIN17-AS-01,generic,172.28.116.5,,,,22
GlaHP2650-06,hp_procurve,172.28.0.0,,,,22
synexus_praga-cpe.cpe.synexus_praga.pl,cisco_ios,192.168.147.0,,,,22
UKCAM01-CS02,cisco_ios,172.27.111.3,,,,22
UKCAM01-CS01,cisco_ios,172.27.111.2,,,,22
UKCAM01-INET-01,cisco_ios,172.27.111.28,,,,22
cam1.pan,paloalto_panos,172.27.0.0,,,,22
cam2.pan,paloalto_panos,172.27.0.0,,,,22
SYNEXUS-ASA-UK,cisco_ios,10.106.2.32,,,,22
SYNEXUS-MANC-ASA,cisco_ios,10.84.90.248,,,,22
ausdc1-pan,paloalto_panos,172.31.233.0,,,,22
ausdc2.pan,paloalto_panos,172.31.233.0,,,,22
aus1.pan,paloalto_panos,172.30.255.0,,,,22
aus2.pan,paloalto_panos,172.30.255.0,,,,22
USAUS02-CRO-IDF5-01 (1),cisco_ios,10.86.236.23,,,,22
USAUS02-CRO-MDF-01 (1),cisco_ios,10.86.236.11,,,,22
USAUS02-CLINIC-IDF3-01 (1),cisco_ios,10.86.236.17,,,,22
USAUS02-CLINIC-MDF-01 (1),cisco_ios,10.86.236.13,,,,22
USAUS02-CRO-IDF4-01 (1),cisco_ios,10.86.236.21,,,,22
USAUS02-CLINIC-IDF2-01 (1),cisco_ios,10.86.236.15,,,,22
auscro2.pan,paloalto_panos,172.25.128.176,,,,22
auscro1.pan,paloalto_panos,172.25.128.176,,,,22
SEN-B2BASA01,cisco_ios,172.17.250.0,,,,22
SEN-B2BASA02,cisco_ios,172.17.250.0,,,,22
vdurpanorama,paloalto_panos,172.17.255.0,,,,22
HH-ROMA-SW01.labs.ppdi.local,cisco_ios,10.86.110.0,,,,22
USHLH01-INET-DS-01,cisco_ios,10.86.110.4,,,,22
USHLH01-MDF-TOR-01,cisco_ios,10.86.110.41,,,,22
USHLH01-MDF-TOR-02,cisco_ios,10.86.110.42,,,,22
hh01.pan,paloalto_panos,10.86.110.0,,,,22
hh02.pan,paloalto_panos,10.86.110.0,,,,22
las1.pan,paloalto_panos,10.87.214.128,,,,22
las2.pan,paloalto_panos,10.87.214.128,,,,22
MadBio-Inet-RTR,cisco_ios,71.13.165.80,,,,22
MadBioCore1.labs.ppdi.local,cisco_ios,172.18.18.0,,,,22
MadBioCore2.labs.ppdi.local,cisco_ios,172.18.18.0,,,,22
Mad-10-lab2.labs.ppdi.local,cisco_ios,172.18.208.0,,,,22
MAD-UDC1.labs.ppdi.local,cisco_ios,172.18.4.0,,,,22
MAD-UDC2.labs.ppdi.local,cisco_ios,172.18.4.0,,,,22
madbio2.pan,paloalto_panos,172.18.19.16,,,,22
madbio1.pan,paloalto_panos,172.18.19.16,,,,22
madgmp1.pan,paloalto_panos,172.18.19.32,,,,22
madgmp2.pan,paloalto_panos,172.18.19.32,,,,22
rtp01.pan,paloalto_panos,10.86.90.0,,,,22
rtp02.pan,paloalto_panos,10.86.90.0,,,,22
New_Ric-UCC1.labs.ppdi.local,cisco_ios,172.18.48.0,,,,22
ric-c-uc01.labs.ppdi.local,cisco_ios,172.18.128.0,,,,22
ric-c-uc02.labs.ppdi.local,cisco_ios,172.18.128.0,,,,22
ric-pan-01,paloalto_panos,172.18.128.0,,,,22
ric-pan-02,paloalto_panos,172.18.128.0,,,,22
USWIL-PE-01,cisco_ios,10.85.2.70,,,,22
wilm04.pan,paloalto_panos,172.25.10.0,,,,22
wilm03.pan,paloalto_panos,172.25.10.0,,,,22
SYNEXUS-ASA-SA,cisco_ios,10.252.0.0,,,,22
UKGLA01-CS01.thermofisher.com,arista_eos,10.118.232.2,,,,22
UKGLA01-CS02.thermofisher.com,arista_eos,10.118.232.3,,,,22
UKGLA01-LAN02.thermofisher.com (1),cisco_ios,10.118.232.6,,,,22
UKGLA01-LAN02.thermofisher.com (2),cisco_ios,10.118.232.6,,,,22
UKGLA01-LAN03.thermofisher.com (1),cisco_ios,10.118.232.7,,,,22
UKGLA01-LAN03.thermofisher.com (2),cisco_ios,10.118.232.7,,,,22
UKGLA01-LAN01.thermofisher.com (1),cisco_ios,10.118.232.5,,,,22
UKGLA01-LAN01.thermofisher.com (2),cisco_ios,10.118.232.5,,,,22
MadWLC01.ppdi.local,cisco_ios,172.18.192.0,,,,22
RTPWLC01,cisco_ios,10.86.80.0,,,,22
SofWLC01.ppdi.local,cisco_ios,172.28.108.0,,,,22
MxcWLC01,cisco_ios,172.16.92.0,,,,22
RICWIFICON01,cisco_ios,10.85.192.0,,,,22
PPD-SNBLWLC01,cisco_ios,10.87.127.128,,,,22
BruGclWLC01.ppdi.local,cisco_ios,172.28.29.228,,,,22
GDYNIA-LAN-Switch,cisco_ios,192.168.141.0,,,,22
NOBILIS-LAN-Switch3,cisco_ios,192.168.170.0,,,,22
switch2cbaea,cisco_ios,192.168.147.0,,,,22
NOBILIS-VOICE-SW3,cisco_ios,192.168.173.0,,,,22
OsaWLC01.ppdi.local,cisco_ios,10.84.188.0,,,,22
AUS-CLN-IDF2-MGSW,cisco_ios,10.86.236.0,,,,22
USAUS02-CRO-IDF3-01 (1),cisco_ios,10.86.236.19,,,,22
AUS-CLN-IDF4-MGSW,cisco_ios,10.86.236.0,,,,22
AUS-CRO-IDF5-MGSW,cisco_ios,10.86.236.0,,,,22
AUS-CRO-IDF6-MGSW,cisco_ios,10.86.236.0,,,,22
AUS-CRO-MDF-MGSW,cisco_ios,10.86.236.0,,,,22
USAUS02-CRO-IDF6-01 (1),cisco_ios,10.86.236.25,,,,22
Mad-B1-Inst-01,cisco_ios,172.18.208.0,,,,22
PHMAN01_PS01,cisco_ios,172.28.72.0,,,,22
sw109020-01,generic,10.84.26.0,,,,22
synexus_lodz_core,generic,192.168.10.0,,,,22
Gdynia Voice Switch,generic,192.168.143.0,,,,22
JPTOK04-7FL-WAPSW-01,generic,10.87.127.60,,,,22
INBEN01-AS-02-2,generic,172.28.160.150,,,,22
UKCAM01-AS-02-3,generic,172.27.111.55,,,,22
CAM-SW14,generic,172.27.111.81,,,,22
UKCAM01-AS-02-1,generic,172.27.111.39,,,,22
Berlin-LAN-Stack,generic,192.168.51.0,,,,22
GLAS-01,generic,192.168.190.0,,,,22
WAL-01,generic,192.168.204.0,,,,22
SA-NETWORK-CORE-VIP,generic,192.168.75.0,,,,22
BIRM-STACK,generic,192.168.203.0,,,,22
MERSEY-STACK,generic,192.168.205.0,,,,22
FRANKFURT,generic,192.168.53.0,,,,22
Leipzig-Stack1,generic,192.168.54.0,,,,22
BUCKS-Stack,generic,10.84.87.0,,,,22
LEIPZIP-DATACENTER-CORE,generic,10.84.118.0,,,,22
SynexusFrankfurt.5,generic,192.168.53.0,,,,22
SynexusFrankfurt.7,generic,192.168.53.0,,,,22
Budapest WTI,generic,172.28.16.236,,,,22
BelgradeWTI,generic,172.28.114.232,,,,22
Suzhou WTI,generic,172.21.160.249,,,,22
SGGCLWTI,generic,172.28.66.236,,,,22
Stockholm WT,generic,172.28.10.237,,,,22
WC-WTI-OOB01,generic,10.86.234.2,,,,22
Smolensk WTI,generic,172.28.80.236,,,,22
TKY-WTI,generic,10.87.127.31,,,,22
BanWTI,generic,172.28.36.236,,,,22
AUS-CRO-WTI01,generic,10.86.236.2,,,,22
Madrid WTI,generic,172.28.21.240,,,,22
Athens WTI,generic,172.28.50.236,,,,22
MumWTI-01,generic,172.28.44.236,,,,22
Johannesburg WTI,generic,172.28.32.236,,,,22
AthloneWTI,generic,172.28.68.236,,,,22
WTI Prague,generic,172.28.12.236,,,,22
Milan WTI,generic,172.28.22.236,,,,22
CopWTI,generic,172.28.54.239,,,,22
IstWTI,generic,172.28.64.236,,,,22
AUS-CRO-WTI02,generic,10.86.236.0,,,,22
TaiWTI-01,generic,172.28.40.239,,,,22
Warsaw WTI,generic,172.28.14.236,,,,22
ShaWTI,generic,172.28.74.236,,,,22
SeoWTI01,generic,172.28.46.236,,,,22
Tel Aviv WTI,generic,172.28.30.236,,,,22
ILM5-WTI-OOB01,generic,10.85.2.72,,,,22
Ric-WTI01,generic,172.18.128.236,,,,22
Ric-WTI02,generic,172.18.128.237,,,,22
DUR-OOB-WTI02.americas.ppdi.local,generic,172.31.232.0,,,,22
DUR-OOB-WTI01.americas.ppdi.local,generic,172.31.232.0,,,,22
WTI-BGL_Bagmane,generic,172.28.127.239,,,,22
Sofia WTI,generic,172.28.109.239,,,,22
SEN-WTI01,generic,172.17.255.246,,,,22
SEN-WTI02,generic,172.17.255.247,,,,22
las-wti.ppdi.local,generic,10.87.214.139,,,,22
CamWTI02,generic,172.27.3.237,,,,22
SantiagoWTI,generic,10.87.203.137,,,,22
SaoWTI.americas.ppdi.local,generic,172.16.100.236,,,,22
BAAWTI,generic,172.16.110.239,,,,22
LimWTI.americas.ppdi.local,generic,10.87.166.143,,,,22
Bucharest WTI,generic,172.28.104.236,,,,22
ManWTI01,generic,172.28.72.236,,,,22
ManWTI02,generic,172.28.72.237,,,,22
Ede WTI,generic,172.28.104.236,,,,22
LisbonWTI,generic,172.28.58.236,,,,22
Munich WTI,generic,172.28.24.240,,,,22
Glasgow WTI,generic,172.28.0.236,,,,22
KarWTI,generic,172.28.18.236,,,,22
ParWTI,generic,172.27.25.236,,,,22
HK WTI,generic,172.28.42.236,,,,22
WTI-BGL-01,generic,172.28.163.239,,,,22
PRMAN-AS-B64-01.thermofisher.com (1),cisco_ios,172.20.250.20,,,,22
PRMAN-AS-B64-01.thermofisher.com (2),cisco_ios,172.20.250.20,,,,22
PRMAN-AS-B64-01.thermofisher.com (3),cisco_ios,172.20.250.20,,,,22
NLGR2-LAN02,cisco_ios,10.112.9.12,,,,22
USSSP01-CS01 (2),cisco_ios,10.164.32.34,,,,22
USGRE-MFG-B11-LAN01,cisco_ios,10.162.126.12,,,,22
CAEDM-MDF-AS01.thermofisher.com (1),cisco_ios,10.160.112.55,,,,22
CAEDM-MDF-AS01.thermofisher.com (2),cisco_ios,10.160.112.55,,,,22
CAEDM-MDF-CS01.thermofisher.com (1),cisco_ios,10.160.112.33,,,,22
CAEDM-MDF-CS01.thermofisher.com (2),cisco_ios,10.160.112.33,,,,22
CAEDM-IDF-AS01.thermofisher.com (1),cisco_ios,10.160.112.56,,,,22
CAEDM-IDF-AS01.thermofisher.com (2),cisco_ios,10.160.112.56,,,,22
USBEN04-CS01,cisco_ios,10.164.84.126,,,,22
USBEN04-LAN04,cisco_ios,10.164.84.200,,,,22
USBEN04-EC-01,generic,10.255.197.72,,,,22
USBEN04-AS01,cisco_ios,10.164.84.125,,,,22
NLGR2-MERA-LAN01,cisco_ios,10.112.9.11,,,,22
USJE1-AS-01.thermofisher.com (1),cisco_ios,10.163.24.54,,,,22
USJE1-AS-01.thermofisher.com (2),cisco_ios,10.163.24.54,,,,22
USJE1-CS-01.thermofisher.com (1),cisco_ios,10.163.24.11,,,,22
USJE1-CS-01.thermofisher.com (2),cisco_ios,10.163.24.11,,,,22
USTA1-CS01.thermofisher.com,cisco_ios,10.163.32.2,,,,22
USWLM03-CS01.thermofisher.com (1),cisco_ios,10.163.26.1,,,,22
USWLM03-CS01.thermofisher.com (2),cisco_ios,10.163.26.1,,,,22
USWLM03-AS-01.thermofisher.com (1),cisco_ios,10.163.26.4,,,,22
USWLM03-AS-01.thermofisher.com (2),cisco_ios,10.163.26.4,,,,22
CHALL-002-02-ASOT-91,cisco_ios,10.156.1.79,,,,22
USOAK-MDF-FW01,fortinet,10.160.160.40,,,,22
USOAK-MDF-FW02,fortinet,10.160.160.41,,,,22
USABN-CS01 (1),cisco_ios,10.165.128.98,,,,22
USABN-CS01 (2),cisco_ios,10.165.128.98,,,,22
USABN-CS02 (1),cisco_ios,10.165.128.98,,,,22
USABN-CS02 (2),cisco_ios,10.165.128.98,,,,22
USABN-EDGE-01,cisco_ios,10.165.128.93,,,,22
USABN-EDGE-02,cisco_ios,10.165.128.94,,,,22
USABN-PE-02,arista_eos,10.255.26.10,,,,22
USABN-PE-01,arista_eos,10.255.26.9,,,,22
USABN-FW01,fortinet,10.165.128.123,,,,22
USABN-FW02,fortinet,10.165.128.124,,,,22
